"No.","Time","Source","Destination","Protocol","Length","Info"
"4993","483.473107","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","2902","[TCP Retransmission] 80  >  50276 [ACK] Seq=7955320 Ack=1609 Win=63616 Len=2816 TSval=69617996 TSecr=1651245839"
"4994","483.473107","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","1494","[TCP Retransmission] 80  >  50276 [ACK] Seq=7959544 Ack=1609 Win=63616 Len=1408 TSval=69617996 TSecr=1651245839"
"4995","483.473107","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","2902","[TCP Retransmission] 80  >  50276 [ACK] Seq=7965176 Ack=1609 Win=63616 Len=2816 TSval=69617996 TSecr=1651245839"
"4996","483.474127","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","1494","[TCP Retransmission] 80  >  50276 [ACK] Seq=9159160 Ack=1609 Win=63616 Len=1408 TSval=69617997 TSecr=1651245839"
"4997","483.474127","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","1494","[TCP Retransmission] 80  >  50276 [ACK] Seq=9164792 Ack=1609 Win=63616 Len=1408 TSval=69617997 TSecr=1651245839"
"4998","483.474127","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","1494","[TCP Retransmission] 80  >  50276 [ACK] Seq=9167608 Ack=1609 Win=63616 Len=1408 TSval=69617997 TSecr=1651245839"
"4999","483.474127","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","1494","[TCP Retransmission] 80  >  50276 [ACK] Seq=9177464 Ack=1609 Win=63616 Len=1408 TSval=69617997 TSecr=1651245839"
"5000","483.474127","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","5718","[TCP Retransmission] 80  >  50276 [ACK] Seq=9183096 Ack=1609 Win=63616 Len=5632 TSval=69617997 TSecr=1651245839"
"5001","483.474135","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","114","[TCP Dup ACK 4957#12] 50276  >  80 [ACK] Seq=1609 Ack=7863800 Win=1526144 Len=0 TSval=1651245889 TSecr=69617991 SLE=9157752 SRE=9160568 SLE=7975032 SRE=7976440 SLE=7965176 SRE=7967992"
"5002","483.474142","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","114","[TCP Dup ACK 4957#13] 50276  >  80 [ACK] Seq=1609 Ack=7863800 Win=1526144 Len=0 TSval=1651245889 TSecr=69617991 SLE=9167608 SRE=9169016 SLE=9164792 SRE=9166200 SLE=9157752 SRE=9160568"
"5003","483.474845","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","8534","[TCP Retransmission] 80  >  50276 [ACK] Seq=9188728 Ack=1609 Win=63616 Len=8448 TSval=69618001 TSecr=1651245840"
"5004","483.474845","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","1494","[TCP Retransmission] 80  >  50276 [ACK] Seq=9197176 Ack=1609 Win=63616 Len=1408 TSval=69618001 TSecr=1651245842"
"5005","483.475601","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","4310","[TCP Retransmission] 80  >  50276 [ACK] Seq=9205624 Ack=1609 Win=63616 Len=4224 TSval=69618001 TSecr=1651245842"
"5006","483.475602","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","7126","[TCP Retransmission] 80  >  50276 [ACK] Seq=9211256 Ack=1609 Win=63616 Len=7040 TSval=69618001 TSecr=1651245842"
"5007","483.476600","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","7126","[TCP Retransmission] 80  >  50276 [ACK] Seq=9221112 Ack=1609 Win=63616 Len=7040 TSval=69618001 TSecr=1651245842"
"5008","483.478555","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","7126","[TCP Retransmission] 80  >  50276 [ACK] Seq=9253496 Ack=1609 Win=63616 Len=7040 TSval=69618005 TSecr=1651245844"
"5009","483.479134","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","2902","[TCP Retransmission] 80  >  50276 [ACK] Seq=9273208 Ack=1609 Win=63616 Len=2816 TSval=69618005 TSecr=1651245844"
"5010","483.480008","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","8534","[TCP Retransmission] 80  >  50276 [ACK] Seq=9281656 Ack=1609 Win=63616 Len=8448 TSval=69618005 TSecr=1651245844"
"5011","483.481541","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","1494","[TCP Retransmission] 80  >  50276 [ACK] Seq=9309816 Ack=1609 Win=63616 Len=1408 TSval=69618005 TSecr=1651245845"
"5012","483.481541","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","1494","[TCP Retransmission] 80  >  50276 [ACK] Seq=9316856 Ack=1609 Win=63616 Len=1408 TSval=69618005 TSecr=1651245847"
"5013","483.481541","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","7126","[TCP Retransmission] 80  >  50276 [ACK] Seq=9319672 Ack=1609 Win=63616 Len=7040 TSval=69618005 TSecr=1651245847"
"5014","483.482273","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","1494","[TCP Retransmission] 80  >  50276 [ACK] Seq=9326712 Ack=1609 Win=63616 Len=1408 TSval=69618005 TSecr=1651245847"
"5015","483.482281","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","114","[TCP Dup ACK 4957#14] 50276  >  80 [ACK] Seq=1609 Ack=7863800 Win=1526144 Len=0 TSval=1651245897 TSecr=69617991 SLE=9319672 SRE=9328120 SLE=9316856 SRE=9318264 SLE=9308408 SRE=9311224"
"5016","483.482293","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","114","[TCP Dup ACK 4957#15] 50276  >  80 [ACK] Seq=1609 Ack=7863800 Win=1526144 Len=0 TSval=1651245897 TSecr=69617991 SLE=9339384 SRE=9340792 SLE=9333752 SRE=9336568 SLE=9319672 SRE=9328120"
"5017","483.482300","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","114","[TCP Dup ACK 4957#16] 50276  >  80 [ACK] Seq=1609 Ack=7863800 Win=1526144 Len=0 TSval=1651245897 TSecr=69617991 SLE=9346424 SRE=9349240 SLE=9343608 SRE=9345016 SLE=9339384 SRE=9340792"
"5018","483.483394","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","5718","[TCP Retransmission] 80  >  50276 [ACK] Seq=9360504 Ack=1609 Win=63616 Len=5632 TSval=69618005 TSecr=1651245847"
"5019","483.483394","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","1494","[TCP Retransmission] 80  >  50276 [ACK] Seq=9377400 Ack=1609 Win=63616 Len=1408 TSval=69618005 TSecr=1651245847"
"5020","483.483401","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","114","[TCP Dup ACK 4957#17] 50276  >  80 [ACK] Seq=1609 Ack=7863800 Win=1526144 Len=0 TSval=1651245898 TSecr=69617991 SLE=9359096 SRE=9366136 SLE=9346424 SRE=9349240 SLE=9343608 SRE=9345016"
"5021","483.484283","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","2902","80  >  50276 [ACK] Seq=9381624 Ack=1609 Win=63616 Len=2816 TSval=69618007 TSecr=1651245847 [TCP segment of a reassembled PDU]"
"5022","483.484283","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","4310","80  >  50276 [ACK] Seq=9384440 Ack=1609 Win=63616 Len=4224 TSval=69618008 TSecr=1651245847 [TCP segment of a reassembled PDU]"
"5023","483.484283","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","1494","[TCP Out-Of-Order] 80  >  50276 [ACK] Seq=8408696 Ack=1609 Win=63616 Len=1408 TSval=69618029 TSecr=1651245869 [TCP segment of a reassembled PDU]"
"5024","483.484290","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","114","[TCP Dup ACK 4957#18] 50276  >  80 [ACK] Seq=1609 Ack=7863800 Win=1526144 Len=0 TSval=1651245899 TSecr=69617991 SLE=9381624 SRE=9388664 SLE=9377400 SRE=9378808 SLE=9359096 SRE=9366136"
"5025","483.493327","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","1494","[TCP Fast Retransmission] 80  >  50276 [ACK] Seq=7863800 Ack=1609 Win=63616 Len=1408 TSval=69618041 TSecr=1651245883 [TCP segment of a reassembled PDU]"
"5026","483.493357","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","114","50276  >  80 [ACK] Seq=1609 Ack=7870840 Win=1519104 Len=0 TSval=1651245908 TSecr=69618041 SLE=8408696 SRE=8410104 SLE=9381624 SRE=9388664 SLE=9377400 SRE=9378808"
"5027","483.493696","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","1494","[TCP Out-Of-Order] 80  >  50276 [ACK] Seq=7870840 Ack=1609 Win=63616 Len=1408 TSval=69618041 TSecr=1651245883 [TCP segment of a reassembled PDU]"
"5028","483.493736","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","114","50276  >  80 [ACK] Seq=1609 Ack=7886328 Win=1503616 Len=0 TSval=1651245909 TSecr=69618041 SLE=8408696 SRE=8410104 SLE=9381624 SRE=9388664 SLE=9377400 SRE=9378808"
"5029","483.494740","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","1494","[TCP Out-Of-Order] 80  >  50276 [ACK] Seq=7886328 Ack=1609 Win=63616 Len=1408 TSval=69618041 TSecr=1651245883 [TCP segment of a reassembled PDU]"
"5030","483.494762","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","114","50276  >  80 [ACK] Seq=1609 Ack=7920120 Win=1469824 Len=0 TSval=1651245910 TSecr=69618041 SLE=8408696 SRE=8410104 SLE=9381624 SRE=9388664 SLE=9377400 SRE=9378808"
"5031","483.497542","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","1494","[TCP Out-Of-Order] 80  >  50276 [ACK] Seq=8603000 Ack=1609 Win=63616 Len=1408 TSval=69618045 TSecr=1651245887 [TCP segment of a reassembled PDU]"
"5032","483.497557","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","114","[TCP Dup ACK 5030#1] 50276  >  80 [ACK] Seq=1609 Ack=7920120 Win=1469824 Len=0 TSval=1651245912 TSecr=69618041 SLE=8603000 SRE=8604408 SLE=8408696 SRE=8410104 SLE=9381624 SRE=9388664"
"5033","483.497997","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","4310","[TCP Out-Of-Order] 80  >  50276 [ACK] Seq=8605816 Ack=1609 Win=63616 Len=4224 TSval=69618045 TSecr=1651245887 [TCP segment of a reassembled PDU]"
"5034","483.498004","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","114","[TCP Dup ACK 5030#2] 50276  >  80 [ACK] Seq=1609 Ack=7920120 Win=1469824 Len=0 TSval=1651245913 TSecr=69618041 SLE=8605816 SRE=8610040 SLE=8603000 SRE=8604408 SLE=8408696 SRE=8410104"
"5035","483.498425","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","4310","[TCP Out-Of-Order] 80  >  50276 [ACK] Seq=8611448 Ack=1609 Win=63616 Len=4224 TSval=69618045 TSecr=1651245887 [TCP segment of a reassembled PDU]"
"5036","483.498425","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","1494","[TCP Out-Of-Order] 80  >  50276 [ACK] Seq=8624120 Ack=1609 Win=63616 Len=1408 TSval=69618045 TSecr=1651245887 [TCP segment of a reassembled PDU]"
"5037","483.498454","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","114","[TCP Dup ACK 5030#3] 50276  >  80 [ACK] Seq=1609 Ack=7920120 Win=1469824 Len=0 TSval=1651245913 TSecr=69618041 SLE=8611448 SRE=8615672 SLE=8605816 SRE=8610040 SLE=8603000 SRE=8604408"
"5038","483.499953","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","1494","[TCP Fast Retransmission] 80  >  50276 [ACK] Seq=7920120 Ack=1609 Win=63616 Len=1408 TSval=69618047 TSecr=1651245888 [TCP segment of a reassembled PDU]"
"5039","483.499978","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","114","50276  >  80 [ACK] Seq=1609 Ack=7960952 Win=1428992 Len=0 TSval=1651245915 TSecr=69618047 SLE=8624120 SRE=8625528 SLE=8611448 SRE=8615672 SLE=8605816 SRE=8610040"
"5040","483.500480","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","5718","[TCP Out-Of-Order] 80  >  50276 [ACK] Seq=8633976 Ack=1609 Win=63616 Len=5632 TSval=69618047 TSecr=1651245888 [TCP segment of a reassembled PDU]"
"5041","483.500485","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","114","[TCP Dup ACK 5039#1] 50276  >  80 [ACK] Seq=1609 Ack=7960952 Win=1428992 Len=0 TSval=1651245915 TSecr=69618047 SLE=8633976 SRE=8639608 SLE=8624120 SRE=8625528 SLE=8611448 SRE=8615672"
"5042","483.501186","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","1494","[TCP Out-Of-Order] 80  >  50276 [ACK] Seq=8645240 Ack=1609 Win=63616 Len=1408 TSval=69618047 TSecr=1651245888 [TCP segment of a reassembled PDU]"
"5043","483.501186","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","8534","[TCP Out-Of-Order] 80  >  50276 [ACK] Seq=8652280 Ack=1609 Win=63616 Len=8448 TSval=69618047 TSecr=1651245888 [TCP segment of a reassembled PDU]"
"5044","483.501196","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","114","[TCP Dup ACK 5039#2] 50276  >  80 [ACK] Seq=1609 Ack=7960952 Win=1428992 Len=0 TSval=1651245916 TSecr=69618047 SLE=8645240 SRE=8646648 SLE=8633976 SRE=8639608 SLE=8624120 SRE=8625528"
"5045","483.501814","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","8534","[TCP Out-Of-Order] 80  >  50276 [ACK] Seq=8667768 Ack=1609 Win=63616 Len=8448 TSval=69618047 TSecr=1651245888 [TCP segment of a reassembled PDU]"
"5046","483.501824","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","114","[TCP Dup ACK 5039#3] 50276  >  80 [ACK] Seq=1609 Ack=7960952 Win=1428992 Len=0 TSval=1651245917 TSecr=69618047 SLE=8652280 SRE=8660728 SLE=8645240 SRE=8646648 SLE=8633976 SRE=8639608"
"5047","483.502630","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","1494","[TCP Out-Of-Order] 80  >  50276 [ACK] Seq=9128184 Ack=1609 Win=63616 Len=1408 TSval=69618048 TSecr=1651245888 [TCP segment of a reassembled PDU]"
"5048","483.502630","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","2902","[TCP Out-Of-Order] 80  >  50276 [PSH, ACK] Seq=9131000 Ack=1609 Win=63616 Len=2816 TSval=69618048 TSecr=1651245888 [TCP segment of a reassembled PDU]"
"5049","483.502630","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","5718","[TCP Out-Of-Order] 80  >  50276 [ACK] Seq=9147896 Ack=1609 Win=63616 Len=5632 TSval=69618048 TSecr=1651245888 [TCP segment of a reassembled PDU]"
"5050","483.502630","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","2902","[TCP Out-Of-Order] 80  >  50276 [ACK] Seq=9154936 Ack=1609 Win=63616 Len=2816 TSval=69618048 TSecr=1651245888 [TCP segment of a reassembled PDU]"
"5051","483.502649","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","114","[TCP Dup ACK 5039#4] 50276  >  80 [ACK] Seq=1609 Ack=7960952 Win=1428992 Len=0 TSval=1651245918 TSecr=69618047 SLE=9128184 SRE=9129592 SLE=8667768 SRE=8676216 SLE=8652280 SRE=8660728"
"5052","483.502665","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","114","[TCP Dup ACK 5039#5] 50276  >  80 [ACK] Seq=1609 Ack=7960952 Win=1428992 Len=0 TSval=1651245918 TSecr=69618047 SLE=9147896 SRE=9153528 SLE=9131000 SRE=9133816 SLE=9128184 SRE=9129592"
"5053","483.502674","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","1494","[TCP Fast Retransmission] 80  >  50276 [ACK] Seq=7960952 Ack=1609 Win=63616 Len=1408 TSval=69618048 TSecr=1651245890 [TCP segment of a reassembled PDU]"
"5054","483.502698","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","114","50276  >  80 [ACK] Seq=1609 Ack=7982072 Win=1407872 Len=0 TSval=1651245918 TSecr=69618048 SLE=9154936 SRE=9157752 SLE=9147896 SRE=9153528 SLE=9131000 SRE=9133816"
"5055","483.503898","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","2902","[TCP Out-Of-Order] 80  >  50276 [ACK] Seq=7982072 Ack=1609 Win=63616 Len=2816 TSval=69618048 TSecr=1651245890 [TCP segment of a reassembled PDU]"
"5056","483.503898","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","1494","[TCP Out-Of-Order] 80  >  50276 [ACK] Seq=9160568 Ack=1609 Win=63616 Len=1408 TSval=69618048 TSecr=1651245890 [TCP segment of a reassembled PDU]"
"5057","483.503898","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","1494","[TCP Out-Of-Order] 80  >  50276 [ACK] Seq=9166200 Ack=1609 Win=63616 Len=1408 TSval=69618048 TSecr=1651245890 [TCP segment of a reassembled PDU]"
"5058","483.503898","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","8534","[TCP Out-Of-Order] 80  >  50276 [ACK] Seq=9169016 Ack=1609 Win=63616 Len=8448 TSval=69618048 TSecr=1651245890 [TCP segment of a reassembled PDU]"
"5059","483.503960","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=9160568 Win=1148416 Len=0 TSval=1651245919 TSecr=69618048"
"5060","483.503969","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=9166200 Win=1146368 Len=0 TSval=1651245919 TSecr=69618048"
"5061","483.503975","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=9169016 Win=1144704 Len=0 TSval=1651245919 TSecr=69618048"
"5062","483.503981","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=9178872 Win=1134848 Len=0 TSval=1651245919 TSecr=69618048"
"5063","483.503986","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","2902","[TCP Out-Of-Order] 80  >  50276 [ACK] Seq=9178872 Ack=1609 Win=63616 Len=2816 TSval=69618048 TSecr=1651245890 [TCP segment of a reassembled PDU]"
"5064","483.503991","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=9228152 Win=1129472 Len=0 TSval=1651245919 TSecr=69618048"
"5065","483.504490","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","1494","[TCP Out-Of-Order] 80  >  50276 [ACK] Seq=9228152 Ack=1609 Win=63616 Len=1408 TSval=69618052 TSecr=1651245893 [TCP segment of a reassembled PDU]"
"5066","483.504493","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=9229560 Win=1215360 Len=0 TSval=1651245919 TSecr=69618052"
"5067","483.505363","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","2902","[TCP Out-Of-Order] 80  >  50276 [ACK] Seq=9229560 Ack=1609 Win=63616 Len=2816 TSval=69618052 TSecr=1651245893 [TCP segment of a reassembled PDU]"
"5068","483.505374","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=9239416 Win=1394176 Len=0 TSval=1651245920 TSecr=69618052"
"5069","483.505881","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","7126","[TCP Out-Of-Order] 80  >  50276 [ACK] Seq=9239416 Ack=1609 Win=63616 Len=7040 TSval=69618052 TSecr=1651245893 [TCP segment of a reassembled PDU]"
"5070","483.505891","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=9305592 Win=1487360 Len=0 TSval=1651245921 TSecr=69618052"
"5071","483.507598","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","1494","[TCP Out-Of-Order] 80  >  50276 [ACK] Seq=9305592 Ack=1609 Win=63616 Len=1408 TSval=69618055 TSecr=1651245899 [TCP segment of a reassembled PDU]"
"5072","483.507626","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=9307000 Win=1595136 Len=0 TSval=1651245923 TSecr=69618055"
"5073","483.507968","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","1494","[TCP Out-Of-Order] 80  >  50276 [ACK] Seq=9307000 Ack=1609 Win=63616 Len=1408 TSval=69618055 TSecr=1651245899 [TCP segment of a reassembled PDU]"
"5074","483.507968","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","1494","[TCP Out-Of-Order] 80  >  50276 [ACK] Seq=9311224 Ack=1609 Win=63616 Len=1408 TSval=69618055 TSecr=1651245899 [TCP segment of a reassembled PDU]"
"5075","483.507976","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=9311224 Win=1595136 Len=0 TSval=1651245923 TSecr=69618055"
"5076","483.507982","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=9312632 Win=1595136 Len=0 TSval=1651245923 TSecr=69618055"
"5077","483.509039","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","2902","[TCP Out-Of-Order] 80  >  50276 [ACK] Seq=9312632 Ack=1609 Win=63616 Len=2816 TSval=69618055 TSecr=1651245899 [TCP segment of a reassembled PDU]"
"5078","483.509040","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","2902","[TCP Out-Of-Order] 80  >  50276 [ACK] Seq=9336568 Ack=1609 Win=63616 Len=2816 TSval=69618055 TSecr=1651245899 [TCP segment of a reassembled PDU]"
"5079","483.509049","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=9336568 Win=1595136 Len=0 TSval=1651245924 TSecr=69618055"
"5080","483.509056","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=9340792 Win=1595136 Len=0 TSval=1651245924 TSecr=69618055"
"5081","483.510091","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","1494","[TCP Out-Of-Order] 80  >  50276 [ACK] Seq=9340792 Ack=1609 Win=63616 Len=1408 TSval=69618055 TSecr=1651245899 [TCP segment of a reassembled PDU]"
"5082","483.510091","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","1494","[TCP Out-Of-Order] 80  >  50276 [ACK] Seq=9345016 Ack=1609 Win=63616 Len=1408 TSval=69618055 TSecr=1651245899 [TCP segment of a reassembled PDU]"
"5083","483.510091","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","7126","[TCP Out-Of-Order] 80  >  50276 [ACK] Seq=9349240 Ack=1609 Win=63616 Len=7040 TSval=69618055 TSecr=1651245899 [TCP segment of a reassembled PDU]"
"5084","483.510091","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","1494","[TCP Out-Of-Order] 80  >  50276 [ACK] Seq=9366136 Ack=1609 Win=63616 Len=1408 TSval=69618055 TSecr=1651245899 [TCP segment of a reassembled PDU]"
"5085","483.510105","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=9345016 Win=1595136 Len=0 TSval=1651245925 TSecr=69618055"
"5086","483.510114","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=9349240 Win=1595136 Len=0 TSval=1651245925 TSecr=69618055"
"5087","483.510117","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=9366136 Win=1595136 Len=0 TSval=1651245925 TSecr=69618055"
"5088","483.510120","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","2803:c0c0:0:160::32","TCP","86","50276  >  80 [ACK] Seq=1609 Ack=9367544 Win=1595136 Len=0 TSval=1651245925 TSecr=69618055"
"5089","483.510851","2803:c0c0:0:160::32","2802:8010:4713:de01:81e0:13aa:dce9:2c9e","TCP","9942","[TCP Retransmission] 80  >  50276 [ACK] Seq=9367544 Ack=1609 Win=63616 Len=9856 TSval=69618055 TSecr=1651245899"
